,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,NeighborhoodConnectivity,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,Stress,TopologicalCoefficient,Role,Random
375,6.657311157311157,0.0,0.1502107947743715,1.0,20,14,False,10.8,20,5,0.9410696754446756,0,0.3375,1,1012
376,1.0,0.0,1.0,0.0,4,1,False,1.0,4,1,1.0,0,0.0,1,1011
377,7.031878031878032,0.0013855209695764,0.1422095200551887,0.4,16,14,False,5.8,16,5,0.9371679371679372,506324,0.3625,1,1041
378,6.944906444906445,0.0,0.1439904205957192,1.0,4,14,False,8.0,4,2,0.9380738911988912,0,0.7272727272727273,7,1056
379,10.341995841995844,0.0,0.096693134988441,1.0,6,16,False,4.0,6,3,0.9026875433125432,0,0.6666666666666666,1,1060
380,9.343035343035345,0.0020775608297272,0.1070315976858033,0.4,12,15,False,3.6666666666666665,12,6,0.9130933818433818,133524,0.3666666666666666,1,2
381,5.786209286209286,0.0,0.1728247200431163,1.0,4,13,False,34.5,4,2,0.9501436532686532,0,0.5149253731343284,1,1004
382,5.305959805959806,0.0175009218080922,0.188467315352968,0.300395256916996,76,12,False,16.217391304347824,76,23,0.955146252021252,2268120,0.1059960215970446,2,1033
383,1.0,0.0,1.0,0.0,2,1,False,1.0,2,1,1.0,0,0.0,1,1033
384,2.1739130434782608,0.0711462450592885,0.46,0.5714285714285714,16,4,False,7375.0,16,8,0.8932806324110671,188,0.4609375,1,1035
385,6.856895356895357,0.0,0.1458385972004649,1.0,10,15,False,9.8,10,5,0.9389906733656734,0,392.0,1,1011
386,6.826403326403327,0.0073457502390437,0.1464900258870108,0.2435897435897435,26,15,False,11.461538461538462,26,13,0.9393082986832988,1312250,0.1763313609467455,1,1042
387,8.177061677061676,0.0,0.1222933175134539,1.0,6,15,False,4.666666666666667,6,3,0.9252389408639408,0,0.5833333333333334,1,1011
388,8.177061677061676,0.0,0.1222933175134539,1.0,6,15,False,4.666666666666667,6,3,0.9252389408639408,0,0.5833333333333334,1,1012
389,7.003118503118503,0.0005451698627591786,0.142793528276681,0.6666666666666666,38,13,False,9.666666666666666,38,9,0.9374675155925156,89488,0.2929292929292929,1,1052
390,7.003118503118503,0.0005451698627591786,0.142793528276681,0.6666666666666666,38,13,False,9.666666666666666,38,9,0.9374675155925156,89488,0.2929292929292929,1,1006
391,7.003118503118503,0.0005451698627591786,0.142793528276681,0.6666666666666666,38,13,False,9.666666666666666,38,9,0.9374675155925156,89488,0.2929292929292929,1,2
392,7.358627858627859,0.0006531096628423262,0.1358949004096623,0.4444444444444444,36,14,False,7.6,36,10,0.9337642931392932,116714,0.2814814814814815,1,1042
393,1.0,1.0,1.0,0.0,6,1,False,1.0,6,3,1.0,6,0.0,1,1041
